TIMESTAMP_UTC,HOST_CPU_COUNT,BASE_SEED,START_SEED,NUM_SIMS,SORT_COLOR,WORKERS_USED,BRANCH_INDEX,RANK,SETTLEMENT,ROAD,SETTLEMENT2,ROAD2,WOOD_PIPS,BRICK_PIPS,SHEEP_PIPS,WHEAT_PIPS,ORE_PIPS,WOOD_PIPS2,BRICK_PIPS2,SHEEP_PIPS2,WHEAT_PIPS2,ORE_PIPS2,AVG_TURNS,WALL_TIME_SEC,CPU_TIME_SEC,WINNER,WIN_RED,WIN_BLUE,WIN_ORANGE,WIN_WHITE,AVG_VP_RED,AVG_VP_BLUE,AVG_VP_ORANGE,AVG_VP_WHITE
unix:1772411096,16,99,1000,0,RED,12,64,23,39,17-39,1,0-1,0,5,0,3,0,4,2,3,0,0,109.32,0.1181,0.1181,RED,48.0,43.0,8.0,1.0,8.26,8.47,6.19,6.10
unix:1772411096,16,99,1000,0,RED,12,238,23,33,33-34,6,6-23,0,0,1,0,0,6,0,3,0,0,91.86,0.0603,0.0603,RED,48.0,26.5,25.5,0.0,7.82,6.97,7.45,3.76
unix:1772411096,16,99,1000,0,RED,12,423,23,36,35-36,18,18-40,0,0,0,0,2,0,5,0,2,0,101.85,0.0689,0.0689,RED,48.0,26.5,25.5,0.0,8.08,7.38,7.37,3.81
unix:1772411096,16,99,1000,0,RED,12,681,23,34,33-34,39,17-39,0,0,1,0,2,0,5,0,3,0,103.95,0.0702,0.0702,RED,48.0,28.0,24.0,0.0,8.03,7.57,7.42,4.22
unix:1772411096,16,99,1000,0,RED,12,748,23,52,23-52,39,17-39,2,0,0,0,5,0,5,0,3,0,100.13,0.0619,0.0619,RED,48.0,17.5,19.5,15.0,8.14,7.06,7.21,6.27
unix:1772411096,16,99,1000,0,RED,12,404,24,17,17-18,47,43-47,0,5,0,5,0,0,0,0,0,4,99.46,0.0620,0.0620,RED,47.5,23.0,23.0,6.5,8.05,7.46,7.15,6.23
unix:1772411096,16,99,1000,0,RED,12,408,24,52,51-52,17,17-39,2,0,0,0,5,0,5,0,5,0,99.93,0.0651,0.0651,RED,47.5,13.5,18.5,20.5,8.09,7.09,7.03,7.08
unix:1772411096,16,99,1000,0,RED,12,434,24,50,50-51,18,18-40,0,0,0,0,5,0,5,0,2,0,99.70,0.0642,0.0642,RED,47.5,28.0,23.5,1.0,8.04,7.33,7.33,4.66
unix:1772411096,16,99,1000,0,RED,12,696,24,39,17-39,35,35-36,0,5,0,3,0,0,0,0,0,2,98.11,0.0633,0.0633,RED,47.5,20.0,32.5,0.0,7.83,7.16,7.54,4.23
unix:1772411096,16,99,1000,0,RED,12,143,25,44,40-44,3,3-4,0,0,0,0,0,0,6,5,0,0,92.03,0.0594,0.0594,RED,47.0,34.0,19.0,0.0,7.92,7.39,6.74,3.10
unix:1772411096,16,99,1000,0,RED,12,148,25,50,50-51,3,3-4,0,0,0,0,5,0,6,5,0,0,99.29,0.0595,0.0595,RED,47.0,40.0,12.5,0.5,8.00,7.88,6.67,4.44
unix:1772411096,16,99,1000,0,RED,12,178,25,4,4-15,43,21-43,0,2,5,2,0,0,0,0,0,4,95.15,0.0681,0.0681,RED,47.0,29.0,24.0,0.0,8.11,7.33,7.49,4.97
unix:1772411096,16,99,1000,0,RED,12,351,25,52,51-52,12,3-12,2,0,0,0,5,0,4,6,0,0,99.20,0.0799,0.0799,RED,47.0,23.0,21.0,9.0,8.08,7.16,7.34,6.07
unix:1772411096,16,99,1000,0,RED,12,386,25,17,17-18,26,25-26,0,5,0,5,0,5,0,0,0,0,103.30,0.0623,0.0623,RED,47.0,33.0,15.5,4.5,8.15,7.68,6.89,4.99
unix:1772411096,16,99,1000,0,RED,12,745,25,39,17-39,48,48-49,0,5,0,3,0,0,0,1,0,0,100.81,0.0590,0.0590,RED,47.0,21.0,28.0,4.0,7.97,7.35,7.40,5.07
unix:1772411096,16,99,1000,0,RED,12,47,26,17,17-39,1,0-1,0,5,0,5,0,4,2,3,0,0,107.92,0.0656,0.0656,RED,46.5,41.0,8.5,4.0,8.07,8.31,6.15,6.70
unix:1772411096,16,99,1000,0,RED,12,141,26,3,3-4,42,40-42,0,6,5,0,0,0,5,0,0,0,93.32,0.0624,0.0624,RED,46.5,32.5,21.0,0.0,7.81,7.45,6.79,3.03
unix:1772411096,16,99,1000,0,RED,12,211,26,41,41-42,5,4-5,0,5,0,0,0,0,2,0,5,0,92.59,0.0765,0.0765,RED,46.5,32.0,21.5,0.0,7.95,7.27,7.38,3.02
unix:1772411096,16,99,1000,0,RED,12,240,26,35,34-35,6,6-23,0,0,0,0,2,6,0,3,0,0,92.91,0.0595,0.0595,RED,46.5,22.0,31.5,0.0,7.88,6.96,7.46,3.76
unix:1772411096,16,99,1000,0,RED,12,249,26,6,1-6,45,45-47,6,0,3,0,0,0,0,0,0,4,94.79,0.0562,0.0562,RED,46.5,29.0,24.0,0.5,8.00,7.30,7.22,4.30
unix:1772411096,16,99,1000,0,RED,12,253,26,50,50-51,6,1-6,0,0,0,0,5,6,0,3,0,0,93.62,0.0578,0.0578,RED,46.5,30.0,23.5,0.0,7.96,7.12,7.40,4.26
unix:1772411096,16,99,1000,0,RED,12,385,26,17,15-17,25,24-25,0,5,0,5,0,5,0,0,0,0,104.79,0.0628,0.0628,RED,46.5,31.0,19.0,3.5,8.15,7.77,6.95,4.99
unix:1772411096,16,99,1000,0,RED,12,389,26,17,17-39,30,29-30,0,5,0,5,0,0,0,0,4,0,99.62,0.0626,0.0626,RED,46.5,27.5,26.0,0.0,7.84,7.37,7.21,3.55
unix:1772411096,16,99,1000,0,RED,12,395,26,17,17-39,36,35-36,0,5,0,5,0,0,0,0,0,2,101.23,0.0644,0.0644,RED,46.5,25.5,25.5,2.5,7.97,7.26,7.33,5.18
unix:1772411096,16,99,1000,0,RED,12,420,26,18,17-18,33,33-34,0,5,0,2,0,0,0,1,0,0,97.90,0.0672,0.0672,RED,46.5,29.5,24.0,0.0,7.97,7.42,7.23,2.95
unix:1772411096,16,99,1000,0,RED,12,648,26,32,31-32,39,17-39,0,0,1,4,0,0,5,0,3,0,99.81,0.0684,0.0684,RED,46.5,32.0,21.5,0.0,7.94,7.70,7.00,3.64
unix:1772411096,16,99,1000,0,RED,12,768,26,41,41-42,52,23-52,0,5,0,0,0,2,0,0,0,5,89.19,0.0586,0.0586,RED,46.5,25.5,28.0,0.0,7.87,7.10,7.31,3.11
